"Douglass_narrative" "EK_adrift" "EK_ourVisit" "EK_suppressed" "freedman_body1" "freedman_body2" "freedman_intro1" "freedman_intro2" "TWH_denmark" "TWH_gabriel" "TWH_leaves" "TWH_natTurner"
"long" 0.0759466203753933 0.129024070392149 0.0644496004124774 0.0434310532030402 0.125339461040318 0.0949667616334283 0.110987791342952 0.0705218617771509 0.0269372362395618 0.0190949016612564 0.0699545295557887 0.0428862442371609
"never" 0.143756102853423 0.0253817843394391 0.154679040989946 0.0651465798045603 0.083559640693545 0.056980056980057 0.221975582685905 0.0352609308885755 0.0538744724791236 0.133664311628795 0.157397691500525 0.139380293770773
"left" 0.105782792665726 0.133254367782055 0.025779840164991 0 0.0940045957802381 0.0949667616334283 0 0.141043723554302 0.0269372362395618 0.0190949016612564 0.0174886323889472 0.0214431221185805
"off" 0.0922208961701204 0.143830111256821 0.0128899200824955 0 0.114894505953624 0.0759734093067426 0 0.0352609308885755 0.044895393732603 0.0190949016612564 0.0174886323889472 0.0428862442371609
"must" 0.108495171964848 0.0401878252041118 0.128899200824955 0.11943539630836 0.16711928138709 0.0284900284900285 0.221975582685905 0 0.0718326299721649 0.0763796066450258 0.12242042672263 0.139380293770773
"few" 0.100358034067484 0.109987732137569 0.0386697602474865 0.0434310532030402 0.0940045957802381 0.0379867046533713 0.110987791342952 0.105782792665726 0.044895393732603 0.0763796066450258 0 0.107215610592902
"last" 0.0244114136920907 0.124793773002242 0.0644496004124774 0.01085776330076 0.083559640693545 0.0949667616334283 0 0 0.116728023704768 0.0572847049837693 0.262329485834208 0.0964940495336121
"until" 0.0271237929912119 0.131139219087102 0.0128899200824955 0.0760043431053203 0.16711928138709 0.0949667616334283 0.110987791342952 0.176304654442877 0.0628535512256442 0.0572847049837693 0 0.0964940495336121
"another" 0.0406856894868178 0.116333178222429 0.051559680329982 0.0434310532030402 0.0522247754334656 0.113960113960114 0 0.105782792665726 0.125707102451288 0.0381898033225129 0.0349772647778944 0.150101854830063
"can" 0.0759466203753933 0.0105757434747663 0.309358081979892 0.325732899022801 0.083559640693545 0.123456790123457 0.110987791342952 0 0.0179581574930412 0.0572847049837693 0.174886323889472 0.0643293663557414
"river" 0.00542475859824238 0.249587546004484 0.0128899200824955 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0 0 0.0190949016612564 0.0349772647778944 0.0107215610592902
"work" 0.135618964956059 0.0676847582385042 0.025779840164991 0.0434310532030402 0.146229371213704 0.113960113960114 0 0 0.0359163149860824 0.0381898033225129 0.0524658971668416 0.0643293663557414
"t" 0.0325485515894543 0.0211514869495326 0.348027842227378 0.651465798045603 0.0208899101733863 0.0189933523266857 0 0.0352609308885755 0 0.0190949016612564 0.192374956278419 0.0214431221185805
"those" 0.138331344255181 0.0190363382545793 0.103119360659964 0.0977198697068404 0.0731146856068519 0.0189933523266857 0.110987791342952 0.0352609308885755 0.206518811169974 0.0763796066450258 0.0699545295557887 0.0964940495336121
"heard" 0.0325485515894543 0.118448326917382 0.0128899200824955 0.0542888165038002 0.125339461040318 0.0759734093067426 0 0.246826516220028 0.0628535512256442 0.0572847049837693 0.12242042672263 0.0750509274150316
"asked" 0.0298361722903331 0.137484665171962 0.0644496004124774 0.0651465798045603 0.104449550866931 0.142450142450142 0 0.176304654442877 0.0179581574930412 0.0381898033225129 0.0349772647778944 0.0107215610592902
"just" 0.0813713789736357 0.118448326917382 0.0386697602474865 0.0542888165038002 0.0313348652600794 0.0949667616334283 0.110987791342952 0.0352609308885755 0.0269372362395618 0.0763796066450258 0.0699545295557887 0.0321646831778707
"take" 0.0895085168709992 0.0528787173738314 0.0644496004124774 0.0977198697068404 0.104449550866931 0.246913580246914 0 0.0352609308885755 0.0808117087186855 0.0190949016612564 0.0349772647778944 0.0214431221185805
"give" 0.0813713789736357 0.0676847582385042 0.0902294405774684 0.141150922909881 0.0208899101733863 0.275403608736942 0 0.0705218617771509 0.0269372362395618 0.0381898033225129 0 0.0214431221185805
"make" 0.119344689161332 0.0719150556284107 0.103119360659964 0.141150922909881 0.0522247754334656 0.056980056980057 0 0.0705218617771509 0.0359163149860824 0 0.0349772647778944 0.0321646831778707
"among" 0.0840837582727569 0.0846059477981302 0.025779840164991 0.0217155266015201 0.0417798203467725 0.0189933523266857 0 0.0352609308885755 0.134686181197809 0.0954745083062822 0.139909059111577 0.0964940495336121
"going" 0.0488228273841814 0.154405854731588 0.025779840164991 0.0217155266015201 0.083559640693545 0.0854700854700855 0.110987791342952 0.0352609308885755 0 0.0190949016612564 0.0174886323889472 0.0321646831778707
"has" 0.0379733101876966 0.016921189559626 0.167568961072441 0.206297502714441 0.0626697305201588 0.0474833808167142 1.33185349611543 0 0.125707102451288 0.133664311628795 0.209863588667366 0.0964940495336121
"negro" 0.00271237929912119 0.203054274715512 0.0128899200824955 0.01085776330076 0 0.0189933523266857 0.887902330743618 0.0352609308885755 0.0179581574930412 0.0763796066450258 0 0.0214431221185805
"say" 0.0705218617771509 0.0253817843394391 0.206238721319928 0.249728555917481 0.083559640693545 0.104463437796771 0.110987791342952 0 0.044895393732603 0.0572847049837693 0.174886323889472 0.0321646831778707
"let" 0.0705218617771509 0.0486484199839249 0.25779840164991 0.173724212812161 0.0731146856068519 0.0759734093067426 0 0 0.0359163149860824 0.0572847049837693 0.104931794333683 0.0321646831778707
"too" 0.0840837582727569 0.0888362451880367 0.0386697602474865 0.0542888165038002 0.114894505953624 0.0854700854700855 0 0.0705218617771509 0.0269372362395618 0.0190949016612564 0.104931794333683 0.0321646831778707
"got" 0.0949332754692416 0.0930665425779432 0.0386697602474865 0.0325732899022801 0.135784416127011 0.104463437796771 0 0 0.0179581574930412 0 0.0524658971668416 0.0107215610592902
"myself" 0.162742757947271 0.0846059477981302 0.025779840164991 0.01085776330076 0.0417798203467725 0.056980056980057 0 0 0 0 0.0349772647778944 0
"same" 0.100358034067484 0.0528787173738314 0.025779840164991 0.0542888165038002 0.0522247754334656 0.0854700854700855 0 0.176304654442877 0.0987698662117267 0.0954745083062822 0.0349772647778944 0.0964940495336121
"far" 0.0379733101876966 0.126908921697195 0.025779840164991 0.0217155266015201 0.0731146856068519 0.056980056980057 0 0.0352609308885755 0.0808117087186855 0.0572847049837693 0.0699545295557887 0.0321646831778707
"miles" 0.0461104480850602 0.131139219087102 0 0 0.0208899101733863 0.0949667616334283 0 0.176304654442877 0.0269372362395618 0.0381898033225129 0 0.0964940495336121
"right" 0.0461104480850602 0.139599813866915 0.0773395204949729 0.0868621064060803 0.0104449550866931 0.0284900284900285 0.332963374028857 0 0.0179581574930412 0.0190949016612564 0.0349772647778944 0.0107215610592902
"seen" 0.0732342410762721 0.112102880832523 0.051559680329982 0.0325732899022801 0.0104449550866931 0.00949667616334283 0 0.176304654442877 0.0179581574930412 0.0572847049837693 0.0699545295557887 0.0643293663557414
"slavery" 0.170879895844635 0.00211514869495326 0.103119360659964 0.0760043431053203 0.125339461040318 0.0284900284900285 0 0.0352609308885755 0.0897907874652061 0.0381898033225129 0 0.0214431221185805
"how" 0.0949332754692416 0.0507635686788781 0.0773395204949729 0.0434310532030402 0.125339461040318 0.0284900284900285 0.110987791342952 0.0705218617771509 0.0628535512256442 0.0381898033225129 0.104931794333683 0.0643293663557414
"called" 0.0976456547683628 0.0380726765091586 0.051559680329982 0.0434310532030402 0.135784416127011 0.104463437796771 0 0.105782792665726 0.0359163149860824 0.0381898033225129 0.0174886323889472 0.107215610592902
"himself" 0.116632309862211 0.0126908921697195 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0379867046533713 0.110987791342952 0.0705218617771509 0.116728023704768 0.229138819935077 0.0524658971668416 0.192988099067224
"seemed" 0.0976456547683628 0.0803756504082237 0.0386697602474865 0.0434310532030402 0.0731146856068519 0.0474833808167142 0 0 0.00897907874652061 0.0381898033225129 0.139909059111577 0
"gave" 0.105782792665726 0.082490799103177 0.025779840164991 0 0.0417798203467725 0.056980056980057 0 0 0.0628535512256442 0.0190949016612564 0.0349772647778944 0.0321646831778707
"may" 0.0515352066833026 0.0148060408646728 0.244908481567414 0.238870792616721 0.0731146856068519 0.0474833808167142 0 0.0352609308885755 0.0359163149860824 0.0763796066450258 0.12242042672263 0.0857724884743219
"nothing" 0.0895085168709992 0.0549938660687846 0.0644496004124774 0.0651465798045603 0.0626697305201588 0.0379867046533713 0 0 0.0538744724791236 0.114569409967539 0.0699545295557887 0.0750509274150316
"colonel" 0.122057068460454 0.00846059477981302 0.270688321732405 0.293159609120521 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0524658971668416 0
"new" 0.141043723554302 0.0317272304242988 0.0128899200824955 0.0434310532030402 0.0522247754334656 0 0 0 0.0359163149860824 0.0572847049837693 0.104931794333683 0.128658732711483
"also" 0.0379733101876966 0.0676847582385042 0.0128899200824955 0.11943539630836 0.0522247754334656 0.056980056980057 0.110987791342952 0.0352609308885755 0.0808117087186855 0.0381898033225129 0.139909059111577 0.117937171652193
"started" 0.0244114136920907 0.139599813866915 0 0 0.156674326300397 0.0854700854700855 0 0.0352609308885755 0 0 0 0.0107215610592902
"enough" 0.119344689161332 0.0634544608485977 0.0386697602474865 0.0434310532030402 0.0417798203467725 0.0474833808167142 0 0 0.0359163149860824 0.0381898033225129 0.0349772647778944 0.0214431221185805
"home" 0.111207551263969 0.0401878252041118 0 0.0434310532030402 0.156674326300397 0.0854700854700855 0 0.0352609308885755 0.00897907874652061 0 0.104931794333683 0.0321646831778707
"once" 0.0705218617771509 0.0401878252041118 0.0773395204949729 0.1085776330076 0.0522247754334656 0.056980056980057 0.110987791342952 0 0.107748944958247 0.0763796066450258 0.0349772647778944 0.0857724884743219
"side" 0.056959965281545 0.118448326917382 0 0.0542888165038002 0.0104449550866931 0.0379867046533713 0 0 0.0359163149860824 0.0381898033225129 0.0524658971668416 0.0214431221185805
"passed" 0.0325485515894543 0.107872583442616 0.025779840164991 0.0325732899022801 0.0208899101733863 0.0474833808167142 0 0.0705218617771509 0.0897907874652061 0.0954745083062822 0.0349772647778944 0.0214431221185805
"dixie" 0 0.198823977325606 0.0128899200824955 0 0 0 0 0 0 0 0 0
"gone" 0.0379733101876966 0.116333178222429 0.0128899200824955 0.0434310532030402 0.104449550866931 0.0379867046533713 0 0.0705218617771509 0.00897907874652061 0 0.0349772647778944 0.0107215610592902
"thing" 0.0867961375718781 0.0592241634586911 0.051559680329982 0.0434310532030402 0.0104449550866931 0.00949667616334283 0 0 0.0718326299721649 0.0381898033225129 0.0699545295557887 0.0857724884743219
"whole" 0.0705218617771509 0.0359575278142053 0.0644496004124774 0.0325732899022801 0.0313348652600794 0.0379867046533713 0 0.0352609308885755 0.134686181197809 0.0954745083062822 0.0874431619447359 0.0857724884743219
"your" 0.0135618964956059 0.00423029738990651 0.554266563547306 0.162866449511401 0.083559640693545 0.113960113960114 0.221975582685905 0 0.0269372362395618 0 0 0.0214431221185805
"others" 0.0705218617771509 0.0338423791192521 0.0128899200824955 0.0217155266015201 0.0626697305201588 0.104463437796771 0 0.211565585331453 0.0718326299721649 0.0190949016612564 0.0874431619447359 0.0964940495336121
"though" 0.0515352066833026 0.0634544608485977 0.0386697602474865 0.0542888165038002 0.0522247754334656 0 0.110987791342952 0.0352609308885755 0.0808117087186855 0.0763796066450258 0.139909059111577 0.0536078052964512
"along" 0.0108495171964848 0.154405854731588 0 0 0.0522247754334656 0.0284900284900285 0 0.0705218617771509 0.00897907874652061 0 0.0174886323889472 0
"country" 0.0216990343929695 0.0423029738990651 0.116009280742459 0.195439739413681 0.0522247754334656 0.0664767331433998 0 0.0705218617771509 0.116728023704768 0.0572847049837693 0.0524658971668416 0.0107215610592902
"free" 0.0732342410762721 0.0190363382545793 0.051559680329982 0.0217155266015201 0.146229371213704 0.0474833808167142 0.110987791342952 0.0352609308885755 0.125707102451288 0.0190949016612564 0.0524658971668416 0.0857724884743219
"knew" 0.0515352066833026 0.0930665425779432 0.0128899200824955 0.0217155266015201 0.0626697305201588 0.104463437796771 0 0.0352609308885755 0.0179581574930412 0 0.0174886323889472 0.0214431221185805
"plantation" 0.0949332754692416 0.0719150556284107 0.0386697602474865 0 0.0522247754334656 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0964940495336121
"kept" 0.0406856894868178 0.0972968399678497 0.0128899200824955 0.0325732899022801 0.0731146856068519 0.00949667616334283 0 0.0352609308885755 0.107748944958247 0 0.0174886323889472 0.0107215610592902
"still" 0.0244114136920907 0.0761453530183172 0.0902294405774684 0.01085776330076 0.0104449550866931 0.0379867046533713 0.110987791342952 0 0.0628535512256442 0.133664311628795 0.0524658971668416 0.128658732711483
"yet" 0.0623847238797874 0.0359575278142053 0.0128899200824955 0.0217155266015201 0.083559640693545 0.0379867046533713 0 0.0352609308885755 0.15264433869085 0.0763796066450258 0.104931794333683 0.0536078052964512
"large" 0.0732342410762721 0.0951816912728965 0.0386697602474865 0 0.0417798203467725 0.00949667616334283 0 0 0.0269372362395618 0.0190949016612564 0 0.0321646831778707
"adrift" 0.00813713789736357 0.17555734168112 0 0 0 0 0 0 0 0 0 0
"even" 0.0732342410762721 0.0211514869495326 0.0386697602474865 0.01085776330076 0.0104449550866931 0.0189933523266857 0.332963374028857 0.0352609308885755 0.107748944958247 0.152759213290052 0.12242042672263 0.117937171652193
"general" 0.00813713789736357 0.0486484199839249 0.0386697602474865 0.325732899022801 0.0208899101733863 0 0.554938956714761 0 0.0359163149860824 0.0954745083062822 0.157397691500525 0.0214431221185805
"hand" 0.0623847238797874 0.0190363382545793 0.0773395204949729 0.141150922909881 0.0626697305201588 0.104463437796771 0.332963374028857 0.0352609308885755 0.044895393732603 0.0190949016612564 0.0699545295557887 0.0428862442371609
"having" 0.0759466203753933 0.0592241634586911 0.0386697602474865 0.0325732899022801 0.0104449550866931 0.0379867046533713 0 0.0352609308885755 0.044895393732603 0.133664311628795 0.0349772647778944 0.0428862442371609
"here" 0.0650971031789085 0.0253817843394391 0.128899200824955 0.141150922909881 0.0626697305201588 0.0854700854700855 0 0.0705218617771509 0.00897907874652061 0 0.0874431619447359 0.0321646831778707
"south" 0.0325485515894543 0.0338423791192521 0.206238721319928 0.152008686210641 0.0522247754334656 0.0189933523266857 0 0 0.107748944958247 0.0381898033225129 0.0174886323889472 0.0536078052964512
"children" 0.0840837582727569 0.0317272304242988 0.051559680329982 0 0.0940045957802381 0.0759734093067426 0 0 0.0538744724791236 0.0190949016612564 0.0874431619447359 0.0536078052964512
"half" 0.0406856894868178 0.09095139388299 0.0644496004124774 0.0651465798045603 0.0104449550866931 0 0 0.105782792665726 0.0179581574930412 0.0572847049837693 0.0524658971668416 0.0321646831778707
"think" 0.0650971031789085 0.0317272304242988 0.14178912090745 0.162866449511401 0.083559640693545 0.0474833808167142 0 0 0 0 0.104931794333683 0
"colored" 0.0542475859824238 0.00634544608485977 0 0 0.135784416127011 0.0759734093067426 0.110987791342952 0.211565585331453 0.116728023704768 0.0190949016612564 0.12242042672263 0.117937171652193
