"EK-adrift" "EK-ourVisit" "EK-suppressed" "freedman-body1" "freedman-body2" "freedman-intro1" "freedman-intro2" "TWH-denmark" "TWH-gabriel" "TWH-leaves" "TWH-nat_turner"
"urged" 0.00634544608485977 0 0.01085776330076 0 0 0 0.0352609308885755 0 0 0.0174886323889472 0.0107215610592902
"useless" 0.00423029738990651 0.025779840164991 0.0325732899022801 0 0 0 0 0 0 0 0
"valuable" 0.00211514869495326 0 0.0325732899022801 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0
"vast" 0 0 0.0217155266015201 0.0104449550866931 0 0 0 0 0.0190949016612564 0.0349772647778944 0.0107215610592902
"visitors" 0 0 0 0 0.0189933523266857 0 0 0.00897907874652061 0 0.0524658971668416 0.0107215610592902
"wallace" 0 0 0 0.0731146856068519 0 0 0 0 0 0 0
"warrants" 0 0 0 0 0 0 0.246826516220028 0 0 0 0
"weapon" 0.00211514869495326 0 0 0.0104449550866931 0 0 0.0705218617771509 0 0.0190949016612564 0 0.0214431221185805
"weldon" 0.0148060408646728 0 0 0 0 0 0 0 0 0 0
"whipped" 0.00846059477981302 0 0 0.0208899101733863 0 0 0 0 0 0.0174886323889472 0
"won" 0 0 0.0434310532030402 0.0104449550866931 0 0.110987791342952 0 0 0 0.0174886323889472 0
"wonder" 0.00423029738990651 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0.0107215610592902
"worn" 0.00846059477981302 0 0.01085776330076 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"writing" 0.00634544608485977 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0 0.0107215610592902
"yesterday" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0.0107215610592902
"absence" 0.00634544608485977 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"absent" 0.00211514869495326 0 0.0217155266015201 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"acceptable" 0.00634544608485977 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"accompany" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"acting" 0.00211514869495326 0 0.0217155266015201 0 0.0189933523266857 0 0.0352609308885755 0 0 0 0
"actions" 0.00634544608485977 0.0128899200824955 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"addressed" 0 0 0.0434310532030402 0 0 0 0 0.0179581574930412 0 0 0
"african" 0 0 0 0 0 0 0 0.0359163149860824 0.0190949016612564 0 0.0107215610592902
"alexander" 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"amnesty" 0 0.0386697602474865 0.0217155266015201 0 0 0 0 0 0.0190949016612564 0 0
"amused" 0.00846059477981302 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"anybody" 0.00634544608485977 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"approaching" 0.0105757434747663 0 0.01085776330076 0 0 0 0 0 0 0 0
"aroused" 0.00211514869495326 0.0128899200824955 0 0.0208899101733863 0 0.110987791342952 0.0352609308885755 0 0 0 0
"arsenal" 0 0 0 0 0 0 0 0.044895393732603 0.0190949016612564 0 0
"attacked" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0321646831778707
"attempted" 0.00211514869495326 0 0.01085776330076 0 0.00949667616334283 0 0.0705218617771509 0.00897907874652061 0 0 0
"attending" 0 0.0128899200824955 0 0.0208899101733863 0.00949667616334283 0 0 0.0179581574930412 0 0 0
"author" 0.00423029738990651 0 0 0 0 0.110987791342952 0 0.0179581574930412 0 0 0.0107215610592902
"ball" 0 0 0 0.0208899101733863 0.0284900284900285 0 0 0.00897907874652061 0 0 0
"bar" 0 0 0 0 0.0189933523266857 0 0.0352609308885755 0 0.0190949016612564 0 0.0214431221185805
"begun" 0.00846059477981302 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"ben" 0 0 0 0 0 0 0 0.00897907874652061 0.0954745083062822 0 0
"bitter" 0.00211514869495326 0 0.01085776330076 0.0313348652600794 0 0 0 0 0 0.0174886323889472 0
"book" 0.00846059477981302 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"books" 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"bow" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"brigade" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"burned" 0.00634544608485977 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"burning" 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"buy" 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0.0349772647778944 0
"card" 0 0 0.0651465798045603 0 0 0 0 0 0 0 0
"caused" 0 0.025779840164991 0 0.0313348652600794 0 0 0 0 0.0190949016612564 0 0
"caution" 0.00846059477981302 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"ceased" 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0174886323889472 0.0214431221185805
"cell" 0 0 0 0 0.0379867046533713 0 0 0.0179581574930412 0 0 0
"chair" 0.00423029738990651 0 0.0217155266015201 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"channel" 0.0105757434747663 0 0 0 0.00949667616334283 0 0 0 0 0 0
"christmas" 0 0 0 0.0104449550866931 0 0 0 0 0 0.0874431619447359 0
"citizen" 0.00211514869495326 0 0.01085776330076 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0.0214431221185805
"clouds" 0.0105757434747663 0 0 0 0.00949667616334283 0 0 0 0 0 0
"com" 0 0 0.01085776330076 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0214431221185805
"combined" 0.00423029738990651 0 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"compensation" 0 0 0.0542888165038002 0 0 0 0 0 0 0 0.0107215610592902
"comrades" 0.00423029738990651 0 0 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"concern" 0.00423029738990651 0 0.0325732899022801 0 0 0 0 0.00897907874652061 0 0 0
"consider" 0 0.0128899200824955 0.0325732899022801 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"constantly" 0.00211514869495326 0.0128899200824955 0 0 0.0189933523266857 0 0 0.00897907874652061 0.0190949016612564 0 0
"continually" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"contrary" 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0.0269372362395618 0 0 0
"conversing" 0.00634544608485977 0.0128899200824955 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"cooked" 0.00846059477981302 0 0 0 0 0 0 0 0 0.0349772647778944 0
"cornfield" 0.00846059477981302 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"corporal" 0.00634544608485977 0 0 0 0 0 0 0 0 0.0524658971668416 0
"correspondence" 0 0.0128899200824955 0.01085776330076 0 0.00949667616334283 0 0 0.00897907874652061 0.0381898033225129 0 0
"crime" 0 0.025779840164991 0 0 0.0284900284900285 0 0 0.00897907874652061 0 0 0
"crisis" 0 0 0.0217155266015201 0 0 0 0 0.0269372362395618 0.0190949016612564 0 0
"cry" 0.00211514869495326 0.0128899200824955 0 0.0313348652600794 0 0 0 0 0 0 0.0107215610592902
"dare" 0.00846059477981302 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"declined" 0.00634544608485977 0 0.0217155266015201 0 0 0 0 0 0 0 0.0107215610592902
"defeated" 0 0.025779840164991 0 0 0 0 0 0 0 0.0349772647778944 0.0214431221185805
"definite" 0.00423029738990651 0 0.0434310532030402 0 0 0 0 0 0 0 0
"delighted" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"destruction" 0 0 0 0 0.00949667616334283 0 0 0.0269372362395618 0 0 0.0214431221185805
"detected" 0.00846059477981302 0 0 0 0 0 0 0.0179581574930412 0 0 0
"devany" 0 0 0 0 0 0 0 0.0538744724791236 0 0 0
"devil" 0.00423029738990651 0.0128899200824955 0.01085776330076 0 0.0189933523266857 0 0 0 0 0 0
"dinwiddle" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"discussion" 0 0 0.01085776330076 0 0 0 0 0.0269372362395618 0 0 0.0214431221185805
"drop" 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0.0214431221185805
"drove" 0 0.025779840164991 0 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0 0 0 0.0107215610592902
"eager" 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0
"earnest" 0 0 0.01085776330076 0.0417798203467725 0 0 0 0.00897907874652061 0 0 0
"ears" 0.00634544608485977 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"ease" 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"easy" 0.00423029738990651 0.0128899200824955 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"editor" 0 0 0 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0.0321646831778707
"effort" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0.0269372362395618 0 0.0174886323889472 0
"element" 0.00211514869495326 0.025779840164991 0.0325732899022801 0 0 0 0 0 0 0 0
"elsewhere" 0 0 0 0.0104449550866931 0 0 0.0352609308885755 0 0.0190949016612564 0.0349772647778944 0.0107215610592902
"emancipation" 0 0.051559680329982 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"employed" 0 0 0 0 0.0189933523266857 0 0.0352609308885755 0.0179581574930412 0.0190949016612564 0 0
"empty" 0.0105757434747663 0 0 0 0.00949667616334283 0 0 0 0 0 0
"enemy" 0.00634544608485977 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"english" 0.00423029738990651 0 0.0217155266015201 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"enquirer" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0536078052964512
"enthusiasm" 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0536078052964512
"existed" 0 0.025779840164991 0.01085776330076 0 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"explain" 0 0 0.0325732899022801 0 0 0 0 0 0 0.0349772647778944 0.0107215610592902
"faithfully" 0.00634544608485977 0.0128899200824955 0 0 0 0 0 0.0179581574930412 0 0 0
"favorite" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0.0190949016612564 0.0524658971668416 0
"fit" 0.0105757434747663 0 0.01085776330076 0 0 0 0 0 0 0 0
"forgotten" 0.00423029738990651 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0.0214431221185805
"fork" 0.0105757434747663 0 0 0 0 0 0 0 0 0 0.0107215610592902
"fortifications" 0.00634544608485977 0.025779840164991 0 0 0 0 0 0.00897907874652061 0 0 0
"funeral" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0699545295557887 0
"future" 0.00423029738990651 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0.0214431221185805
"gallagherville" 0 0 0 0 0 0 0.211565585331453 0 0 0 0
"gazette" 0 0 0 0 0 0 0 0 0.114569409967539 0 0
"gives" 0 0.0128899200824955 0 0 0 0.332963374028857 0 0 0 0.0349772647778944 0
"gold" 0.00846059477981302 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"good-looking" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"gullah" 0 0 0 0 0 0 0 0.0538744724791236 0 0 0
"headquarters" 0.00846059477981302 0 0.0217155266015201 0 0 0 0 0 0 0 0
"heads" 0.00423029738990651 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"hearty" 0.00634544608485977 0 0 0.0104449550866931 0 0 0 0 0 0.0349772647778944 0
"hicoe" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"hoped" 0.00634544608485977 0.0128899200824955 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"hungry" 0.0105757434747663 0 0 0 0.00949667616334283 0 0 0 0 0 0
"hurt" 0.00634544608485977 0 0 0.0313348652600794 0 0 0 0 0 0 0
"ignorance" 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0.0179581574930412 0 0.0174886323889472 0
"immediate" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"increased" 0 0 0 0 0 0 0.0352609308885755 0 0 0 0.0536078052964512
"instance" 0 0 0.01085776330076 0 0 0 0 0.0179581574930412 0 0.0174886323889472 0.0214431221185805
"insurrections" 0 0 0 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0.0321646831778707
"intense" 0 0 0 0.0313348652600794 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"intention" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0.0321646831778707
"interested" 0.00634544608485977 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0
"issued" 0 0 0.01085776330076 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0.0321646831778707
"joseph" 0 0 0 0.0208899101733863 0 0 0.0352609308885755 0 0 0 0.0321646831778707
"justin" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"kidnapper" 0 0 0 0.0313348652600794 0.0189933523266857 0 0.0352609308885755 0 0 0 0
"larger" 0.00211514869495326 0 0 0.0104449550866931 0 0 0.0352609308885755 0.0179581574930412 0 0 0.0107215610592902
"lot" 0 0 0 0.0104449550866931 0.0379867046533713 0 0 0.00897907874652061 0 0 0
"ly" 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"masses" 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"matters" 0 0.0128899200824955 0.0217155266015201 0 0.0284900284900285 0 0 0 0 0 0
"ments" 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"methodist" 0 0 0.0434310532030402 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"middle" 0.00423029738990651 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0.0174886323889472 0
"midst" 0.00423029738990651 0 0 0.0104449550866931 0 0 0.0352609308885755 0 0 0.0349772647778944 0
"miss" 0.00634544608485977 0.025779840164991 0 0 0 0 0 0 0 0.0174886323889472 0
"molasses" 0.00634544608485977 0 0 0 0 0 0 0 0 0.0524658971668416 0
"moral" 0.00211514869495326 0.025779840164991 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"mouth" 0.00423029738990651 0.0128899200824955 0.01085776330076 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"moved" 0.00846059477981302 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"mrs" 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0.0428862442371609
"multitude" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0.0524658971668416 0.0107215610592902
"muscle" 0.00423029738990651 0 0.0325732899022801 0 0 0 0 0 0 0 0.0107215610592902
"music" 0.00634544608485977 0 0 0 0 0.110987791342952 0 0 0.0190949016612564 0.0174886323889472 0
"musket" 0.00211514869495326 0.025779840164991 0 0 0 0 0 0 0 0.0349772647778944 0.0107215610592902
"nap" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"narrow" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"nature" 0 0 0 0.0104449550866931 0 0.332963374028857 0 0.00897907874652061 0.0190949016612564 0 0
"needed" 0.00211514869495326 0 0.01085776330076 0.0208899101733863 0.0189933523266857 0 0 0 0 0 0
"negotiations" 0 0.051559680329982 0.0217155266015201 0 0 0 0 0 0 0 0
"nest" 0.0105757434747663 0 0 0 0.00949667616334283 0 0 0 0 0 0
"niggers" 0 0 0 0.0522247754334656 0 0 0 0 0 0 0.0107215610592902
"nights" 0.00423029738990651 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"observed" 0.00634544608485977 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0.0107215610592902
"operations" 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0.0381898033225129 0 0.0107215610592902
"original" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"outbuildings" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"parties" 0.00423029738990651 0 0.0217155266015201 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"patrols" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0428862442371609
"paul" 0 0 0 0 0 0 0 0.044895393732603 0 0.0174886323889472 0
"paused" 0.00634544608485977 0.0128899200824955 0 0 0.0189933523266857 0 0 0 0 0 0
"permission" 0.00423029738990651 0 0.0217155266015201 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"pierce" 0.00211514869495326 0.0128899200824955 0 0 0.0189933523266857 0 0.0705218617771509 0 0 0 0
"please" 0 0 0.0217155266015201 0.0208899101733863 0.0189933523266857 0 0 0 0 0 0
"pole" 0.00634544608485977 0.025779840164991 0 0 0 0 0 0 0 0 0.0107215610592902
"potatoes" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"prayer" 0.00634544608485977 0 0 0 0 0 0 0 0 0.0524658971668416 0
"pressed" 0.00846059477981302 0 0 0 0.0189933523266857 0 0 0 0 0 0
"previously" 0 0 0.01085776330076 0 0.00949667616334283 0 0 0.0179581574930412 0.0190949016612564 0 0.0107215610592902
"price" 0.00423029738990651 0 0.0217155266015201 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"principal" 0 0 0 0 0.00949667616334283 0.110987791342952 0 0.0269372362395618 0.0190949016612564 0 0
"principles" 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0
"printed" 0 0 0 0 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0321646831778707
"probable" 0.00211514869495326 0 0 0 0 0 0.0705218617771509 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"produced" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0.0428862442371609
"proper" 0.00423029738990651 0 0 0 0 0 0 0.0179581574930412 0 0.0349772647778944 0
"prophet" 0 0 0 0 0 0.221975582685905 0 0 0 0 0.0428862442371609
"pulled" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"puzzled" 0.0105757434747663 0 0 0 0 0 0 0.00897907874652061 0 0 0
"quantity" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"range" 0.00211514869495326 0.0128899200824955 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"re-" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"reader" 0 0.025779840164991 0 0.0208899101733863 0 0.221975582685905 0 0 0 0 0
"readily" 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"referred" 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0.0179581574930412 0.0190949016612564 0 0
"refuse" 0 0 0.0542888165038002 0.0104449550866931 0 0 0 0 0 0 0
"remarks" 0.00423029738990651 0 0 0.0208899101733863 0 0.110987791342952 0 0.00897907874652061 0 0 0
"resolution" 0 0 0 0.0104449550866931 0.0189933523266857 0 0 0 0.0190949016612564 0 0.0214431221185805
"respectable" 0 0 0 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0.0349772647778944 0
"returning" 0.00634544608485977 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"riding" 0.0105757434747663 0 0 0 0 0 0 0 0.0190949016612564 0 0
"rocks" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"rolla" 0 0 0 0 0 0 0 0.0538744724791236 0 0 0
"rushed" 0.00211514869495326 0 0 0.0208899101733863 0.00949667616334283 0 0.0705218617771509 0 0 0 0
"satisfaction" 0.00211514869495326 0 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0.0349772647778944 0
"saxton" 0 0 0 0 0 0 0 0 0 0.104931794333683 0
"scaffolding" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"scene" 0.00634544608485977 0 0 0 0.00949667616334283 0 0 0 0 0 0.0214431221185805
"scenes" 0 0 0 0 0 0.110987791342952 0.0705218617771509 0.0179581574930412 0 0 0.0107215610592902
"sections" 0 0.025779840164991 0.0217155266015201 0 0.00949667616334283 0.110987791342952 0 0 0 0 0
"security" 0 0 0 0.0208899101733863 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"self" 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"sentiment" 0 0.0386697602474865 0.0217155266015201 0 0 0 0 0 0 0.0174886323889472 0
"separated" 0.00423029738990651 0.0128899200824955 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0
"settled" 0.00211514869495326 0 0.01085776330076 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0 0 0
"settlement" 0 0 0.0542888165038002 0 0.00949667616334283 0 0 0 0 0 0
"seventy" 0 0.025779840164991 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0214431221185805
"shining" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"shoulders" 0.00634544608485977 0.025779840164991 0 0.0104449550866931 0 0 0 0 0 0 0
"sign" 0.00423029738990651 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0.0214431221185805
"silent" 0.00423029738990651 0 0 0 0.0189933523266857 0 0 0.0179581574930412 0 0 0
"sixteen" 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"smaller" 0.00423029738990651 0 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0
"some-" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"sorry" 0.00211514869495326 0 0.01085776330076 0 0.0189933523266857 0 0 0.00897907874652061 0 0.0174886323889472 0
"souls" 0.00634544608485977 0 0 0.0208899101733863 0 0 0 0 0 0.0174886323889472 0
"sounded" 0.00634544608485977 0 0 0.0104449550866931 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"spare" 0.00423029738990651 0.025779840164991 0 0 0 0 0 0 0 0 0.0214431221185805
"squire" 0 0 0 0.0626697305201588 0 0 0 0 0 0 0
"startled" 0.00846059477981302 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"statements" 0 0 0 0.0104449550866931 0 0 0 0.0269372362395618 0.0381898033225129 0 0
"statute" 0 0 0 0 0 0 0 0.044895393732603 0.0190949016612564 0 0
"steps" 0.00634544608485977 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"stern" 0.00423029738990651 0 0 0 0.0189933523266857 0 0 0.00897907874652061 0 0 0.0107215610592902
"stories" 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0.0349772647778944 0.0107215610592902
"stout" 0.00634544608485977 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"stumbled" 0.00846059477981302 0 0 0.0104449550866931 0 0 0.0352609308885755 0 0 0 0
"style" 0.0105757434747663 0 0 0 0 0 0 0 0 0.0174886323889472 0
"subjects" 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0.0381898033225129 0 0.0107215610592902
"suggest" 0 0.0128899200824955 0.0434310532030402 0 0 0 0 0 0.0190949016612564 0 0
"suggested" 0.00423029738990651 0 0.0325732899022801 0 0 0 0 0.00897907874652061 0 0 0
"supply" 0 0 0 0 0 0 0 0.0179581574930412 0.0381898033225129 0.0174886323889472 0.0107215610592902
"surely" 0.00846059477981302 0 0 0 0 0.110987791342952 0 0 0.0190949016612564 0 0
"surrounded" 0.0105757434747663 0 0 0 0 0 0.0352609308885755 0 0 0 0
"swift" 0.00634544608485977 0 0 0 0 0 0 0 0 0 0.0321646831778707
"swine" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"system" 0.00423029738990651 0.0128899200824955 0 0.0104449550866931 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"tavern" 0 0 0 0.0313348652600794 0.0189933523266857 0 0.0352609308885755 0 0 0 0
"tink" 0 0 0 0 0 0 0 0 0 0.104931794333683 0
"ton" 0 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0.0214431221185805
"tone" 0.00423029738990651 0 0.01085776330076 0.0104449550866931 0 0 0 0.0179581574930412 0 0 0
"trains" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"traveller" 0.00423029738990651 0 0 0 0.0189933523266857 0 0 0 0.0381898033225129 0 0
"travis" 0 0 0 0 0 0 0 0 0 0 0.0643293663557414
"twenty-five" 0.00211514869495326 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0 0.0214431221185805
"u" 0 0.025779840164991 0.01085776330076 0 0 0 0 0 0 0.0349772647778944 0.0107215610592902
"undoubtedly" 0.00211514869495326 0.025779840164991 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"united-" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0.0428862442371609
"universal" 0 0.025779840164991 0.01085776330076 0 0 0 0 0.0179581574930412 0 0.0174886323889472 0
"unwilling" 0.00634544608485977 0 0.01085776330076 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"usually" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0349772647778944 0.0107215610592902
"village" 0.00423029738990651 0.0128899200824955 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0 0
"vote" 0.00211514869495326 0.0386697602474865 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"wall" 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"wandering" 0.0105757434747663 0 0 0 0 0 0 0 0 0.0174886323889472 0
"wants" 0.00211514869495326 0.0128899200824955 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"warned" 0.00634544608485977 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0.0107215610592902
"ways" 0.00846059477981302 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"welcome" 0 0.025779840164991 0.0217155266015201 0 0.0189933523266857 0 0 0 0 0 0
"whence" 0.00423029738990651 0 0 0.0208899101733863 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"willis" 0.00423029738990651 0 0 0 0.0379867046533713 0 0 0 0 0 0
"willows" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"wishing" 0.0126908921697195 0 0 0 0 0 0 0 0 0 0
"withdraw" 0 0.0128899200824955 0 0.0104449550866931 0.0284900284900285 0 0.0352609308885755 0 0 0 0
"witnessed" 0.00211514869495326 0 0 0 0 0 0 0.0359163149860824 0 0 0.0107215610592902
"yards" 0.00634544608485977 0.025779840164991 0 0 0 0 0 0 0 0 0.0107215610592902
"abolition" 0 0 0.0325732899022801 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"accepted" 0.00211514869495326 0 0.0217155266015201 0 0 0 0 0 0 0.0349772647778944 0
"acknowledged" 0.00634544608485977 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"action" 0 0 0 0.0104449550866931 0.0189933523266857 0 0 0.0179581574930412 0 0 0
"acts" 0.00211514869495326 0 0.01085776330076 0 0 0 0.0352609308885755 0 0 0 0.0214431221185805
